mark,fuel,vol_engine,year,mileage,price
0,1,1364,2014,50719,37900
0,1,1598,2015,83525,41500
0,1,1398,2013,112958,34500
0,0,1686,2014,109670,29900
0,1,1364,2013,118860,37900
0,1,1364,2012,75093,34900
0,1,1598,2012,93000,31900
0,0,1686,2012,185700,25990
0,0,1956,2012,220000,26900
0,1,1364,2013,63000,42999
0,0,1686,2011,186138,22000
0,0,1598,2014,216000,26900
0,1,1362,2011,112000,29990
0,1,1598,2010,150000,23900
0,0,1686,2011,221000,18899
0,1,1598,2012,100000,32900
0,1,1364,2011,167708,27900
0,2,1364,2013,207000,29500
0,1,1398,2010,88128,25900
0,1,1364,2013,131091,33900
0,1,1364,2012,93064,30900
0,1,1598,2013,83762,37400
0,1,1364,2014,118878,39900
0,1,1364,2013,116484,40500
0,0,1686,2010,200000,23900
0,1,1364,2012,123785,38999
0,1,1364,2011,129000,25900
0,1,1364,2010,211222,29900
0,1,1364,2011,219399,25000
0,1,1598,2013,82016,39900
0,2,1364,2013,230000,24900
0,1,1598,2015,91352,39900
0,0,1956,2010,215000,22900
0,1,1598,2010,149000,25900
0,1,1364,2015,77542,48500
0,1,1598,2015,56207,44000
0,1,1598,2012,85500,38900
0,0,1686,2011,202217,17999
0,1,1364,2010,134000,26000
0,0,1686,2011,191000,19900
0,1,1364,2012,99000,31900
0,1,1598,2013,116000,39700
0,1,1364,2011,191545,24700
0,1,1364,2011,179000,25999
0,1,1398,2010,130000,27000
0,0,1956,2011,193000,21900
0,0,1956,2015,152000,43500
0,1,1364,2011,238000,27700
0,1,1364,2011,163069,23900
0,2,1598,2013,115000,39700
0,1,1598,2010,78765,28000
0,1,1364,2013,145000,28900
0,1,1364,2013,107000,33400
0,1,1364,2014,73000,42000
0,1,1364,2014,149000,38900
0,0,1686,2012,190000,22900
0,0,1686,2012,190000,25500
0,0,1686,2011,163100,23600
0,1,1598,2014,142000,32800
0,1,1364,2015,145800,34900
0,0,1956,2013,149000,31999
0,1,1364,2012,106000,33900
0,1,1364,2018,125785,49900
0,1,1364,2010,99000,26900
0,0,1686,2012,225000,23900
0,1,1364,2014,139437,29900
0,1,1598,2012,108879,33500
0,1,1598,2014,209000,25500
0,1,1364,2015,74000,35900
0,2,1398,2015,132000,32900
0,1,1364,2015,116800,39900
0,0,1686,2011,163000,22800
0,1,1364,2014,181000,25200
0,1,1398,2012,180000,24900
0,1,1598,2017,87300,42900
0,1,1364,2015,141760,38900
0,1,1364,2011,182147,27900
0,1,1598,2010,166254,31857
0,1,1364,2012,213000,26900
0,1,1399,2019,57256,68300
0,1,1598,2015,64320,45900
0,1,1362,2013,188300,31400
0,0,1598,2014,225000,21700
0,1,1364,2010,167150,26500
0,1,1364,2011,163450,31200
0,1,1598,2015,159000,35900
0,1,1598,2015,80800,45900
0,2,1364,2014,137492,39900
0,1,1399,2018,25253,69900
0,0,1598,2015,208000,37800
0,0,1686,2014,188457,28900
0,1,1364,2014,84000,34900
0,0,1686,2014,184000,26900
0,1,1400,2018,151229,46900
0,1,1399,2018,39335,53900
0,1,1400,2014,136000,33900
0,2,1364,2014,163000,33900
0,1,1598,2011,175699,27999
0,0,1598,2015,183000,28500
0,1,1598,2010,131000,26900
0,0,1598,2015,185000,29900
0,1,1598,2010,172000,24999
0,1,1598,2010,145550,27950
0,1,1364,2011,211344,4700
0,1,1598,2013,17130,36500
0,0,1686,2010,234000,23900
0,1,1364,2015,106000,35900
0,2,1364,2011,223500,33800
0,1,1598,2018,46000,40000
0,1,1398,2013,181695,29900
0,1,1598,2011,197676,27600
0,2,1364,2016,77917,48000
0,1,1364,2012,92279,29500
0,1,1364,2011,192000,27500
0,1,1364,2014,249412,26900
0,1,1364,2014,214000,31900
0,0,1598,2015,240000,26900
0,1,1598,2011,103500,28500
0,1,1364,2011,143000,27900
0,1,1364,2012,89999,29999
0,0,1598,2015,227000,18500
0,1,1398,2011,238223,22500
0,0,1598,2015,150000,29900
0,0,1956,2013,101777,27900
0,1,1364,2011,139000,24999
0,0,1598,2015,148274,32000
0,2,1364,2011,123899,30900
0,1,1598,2010,173000,22900
0,2,1364,2010,152500,28800
0,0,1686,2013,220000,22990
0,1,1364,2012,162000,37900
0,1,1598,2010,200000,24900
0,1,1598,2010,191000,25900
0,1,1364,2010,150000,25400
0,2,1598,2011,170700,32900
0,1,1998,2016,102000,79900
0,1,1364,2010,108678,34990
0,0,1686,2012,249000,19900
0,0,1686,2014,55000,35300
0,0,1686,2010,159000,21000
0,1,1364,2011,150000,27700
0,1,1598,2012,115000,38000
0,2,1364,2010,166777,24700
0,1,1364,2015,120756,42900
0,1,1400,2018,67155,47900
0,1,1598,2013,118000,34800
0,2,1364,2011,183000,29900
0,1,1598,2015,69352,33900
0,1,1364,2011,164921,19999
0,0,1686,2011,140000,25500
0,1,1364,2013,59849,39900
0,1,1364,2012,119000,32900
0,1,1364,2011,141809,27899
0,1,1364,2012,50000,38900
0,1,1598,2012,195000,29999
0,2,1598,2010,252000,28999
0,1,1598,2016,66000,39900
0,0,1956,2011,210000,24500
0,2,1598,2010,165000,30000
0,1,1364,2010,172000,25900
0,1,1598,2011,145653,25100
0,1,1364,2009,105000,15800
0,2,1364,2016,53000,47000
0,1,1598,2010,140660,28900
0,1,1362,2013,123900,32900
0,1,1364,2010,223854,24900
0,0,1248,2012,163000,14900
0,1,1364,2012,133000,34900
0,1,1364,2015,158695,40900
0,1,1364,2014,94000,39900
0,1,1598,2009,186528,22900
0,1,1364,2011,115332,33000
0,1,1598,2012,152000,30900
0,1,1598,2012,106000,35900
0,1,1364,2011,190000,28900
0,1,1364,2012,127000,32900
0,2,1364,2018,125000,49900
0,1,1398,2010,112000,22000
0,1,1364,2011,170500,26000
0,0,1956,2012,207000,24900
0,1,1398,2015,124700,30500
0,1,1598,2011,219104,30000
0,2,1364,2018,195000,38500
0,1,1598,2012,164000,33900
0,0,1956,2013,184770,29000
0,0,1686,2011,166000,26000
0,1,1364,2012,83000,29999
0,1,1598,2015,62000,31999
0,1,1598,2011,174000,24600
0,1,1364,2013,158000,32999
0,1,1364,2012,171025,27900
0,1,1364,2012,153000,28999
0,1,1364,2018,52800,51500
0,0,1686,2013,177300,32800
0,1,1398,2011,134000,28800
0,1,1364,2012,175800,27900
0,0,1686,2013,215000,29900
0,0,1686,2012,240000,22900
0,1,1598,2011,147810,29900
0,0,1686,2010,172020,26900
0,0,1598,2015,160000,29700
0,1,1598,2011,98795,32900
0,1,1364,2011,172000,26900
0,1,1364,2015,85000,49950
0,0,1956,2011,215000,21900
0,0,1956,2011,94500,34000
0,1,1364,2011,195000,26999
0,1,1364,2012,113588,33800
0,1,1398,2012,182000,27700
0,0,1686,2011,200000,25900
0,1,1398,2011,127000,28900
0,1,1598,2010,188000,26999
0,2,1364,2015,227900,34900
0,0,1598,2014,52000,36000
0,1,1364,2013,136000,31900
0,0,1956,2011,225000,14900
0,0,1686,2014,174500,29000
0,1,1364,2010,165000,24800
0,1,1398,2012,168750,24900
0,1,1598,2010,129171,29900
0,2,1364,2014,188695,31900
0,1,1598,2011,178660,26900
0,0,1686,2013,189000,24900
0,0,1686,2011,222909,24500
0,0,1956,2011,236000,27500
0,0,1686,2011,221000,24000
0,1,1598,2013,213000,31900
0,0,1686,2012,217500,22900
0,1,1598,2010,194000,26800
0,1,1598,2011,141000,29900
0,1,1364,2012,192000,27800
0,1,1364,2010,203150,25000
0,0,1686,2012,182000,23500
0,1,1399,2019,44861,75500
0,0,1686,2014,208000,23300
0,1,1398,2011,84800,26950
0,1,1598,2013,112172,38900
0,0,1686,2013,174000,28900
0,1,1598,2011,132000,30900
0,0,1686,2011,121000,26900
0,2,1364,2013,167530,30900
0,1,1398,2011,127000,28900
0,0,1686,2014,141000,26400
0,1,1362,2013,241485,28900
0,1,1398,2013,140000,29900
0,1,1598,2011,121000,26900
0,1,1364,2011,199000,28900
0,1,1364,2012,142000,34900
0,1,1364,2011,169000,28900
0,1,1364,2015,174943,34900
0,1,1364,2016,121008,44900
0,1,1364,2011,114500,35900
0,1,1598,2011,172487,25900
0,1,1398,2012,189000,29999
0,1,1364,2011,101000,29999
0,0,1600,2019,166738,48500
0,1,1398,2010,148000,24500
0,1,1399,2018,172218,44000
0,1,1399,2018,166237,43100
0,1,1364,2011,154806,29900
0,1,1400,2013,150634,35900
0,1,1364,2014,218300,31500
0,1,1598,2014,139100,35900
0,1,1364,2013,86000,34900
0,0,1956,2013,101300,37500
0,0,1686,2012,196000,27900
0,0,1686,2013,189000,24900
0,0,1686,2014,210603,29900
0,1,1364,2015,81000,37900
0,0,1956,2013,184770,29000
0,1,1398,2015,82739,42000
0,1,1364,2013,119077,34000
0,0,1598,2016,142677,35000
0,0,1956,2013,186704,26900
0,1,1598,2016,68651,43000
0,0,1686,2011,247000,18999
0,0,1686,2011,247000,18999
0,2,1364,2015,73074,45000
0,1,1598,2015,129494,36000
0,1,1598,2013,126915,39000
0,1,1364,2012,121400,28999
0,1,1364,2013,167000,31900
0,2,1364,2012,179300,29450
0,0,1686,2013,190000,32500
0,0,1956,2014,164000,39900
0,0,1686,2010,138200,25600
0,0,1686,2012,158800,34500
0,0,1598,2015,161000,29900
0,1,1398,2010,167000,23499
0,1,1364,2013,143430,35000
0,1,1364,2013,128000,36700
0,2,1364,2014,235000,31500
0,1,1364,2014,138000,38900
0,0,1956,2015,191000,34900
0,1,1362,2013,120500,29000
0,1,1364,2013,199000,32900
0,0,1686,2010,235000,19900
0,1,1364,2012,117000,37999
0,1,1598,2009,171000,24900
0,1,1598,2012,121757,34000
0,1,1364,2011,196996,29900
0,1,1364,2011,183000,25700
0,1,1398,2010,150000,25900
0,1,1364,2011,177985,29400
0,0,1686,2011,151829,27900
0,0,1686,2011,219000,21500
0,1,1364,2012,88000,35900
0,2,1362,2012,146000,32900
0,2,1364,2013,130000,29999
0,1,1400,2012,54000,30990
0,1,1364,2011,131000,29900
0,0,1598,2015,228000,29999
0,0,1598,2015,189500,28700
0,1,1598,2014,127000,28000
0,1,1364,2011,183400,28900
0,1,1364,2011,164000,27700
0,1,1364,2012,141100,25900
0,2,1364,2011,219000,28500
0,1,1364,2012,160000,27900
0,1,1398,2013,91477,27900
0,1,1364,2013,180000,32900
0,1,1598,2010,215000,23900
0,1,1598,2012,128873,39900
0,1,1400,2018,52663,47900
0,1,1364,2015,136196,42900
0,0,1598,2015,82000,36900
0,0,1598,2016,208135,45900
0,1,1399,2018,97732,54500
0,1,1364,2015,180250,38700
0,0,1686,2014,172000,24900
0,1,1364,2010,157000,29900
0,1,1598,2010,137819,28900
0,1,1399,2017,65503,69900
0,1,1364,2013,168000,30500
0,1,1364,2014,158000,36400
0,1,1398,2012,119144,27900
0,1,1598,2015,122800,34194
0,0,1686,2013,146200,34900
0,1,1364,2012,151098,25900
0,1,1364,2011,146000,31900
0,0,1686,2014,151338,27500
0,1,1598,2014,107000,35900
0,1,1364,2012,110000,34990
0,1,1400,2011,219000,22900
0,1,1598,2011,212000,25500
0,1,1398,2011,128099,25900
0,1,1364,2010,136600,26500
0,0,1956,2011,214635,26900
0,1,1600,2018,57459,47500
0,1,1364,2010,125512,29999
0,1,1364,2015,124000,35900
0,0,1686,2012,116116,27500
0,1,1364,2015,76000,39600
0,1,1598,2010,131000,22999
0,1,1399,2018,82929,49950
0,1,1398,2012,139000,29990
0,1,1598,2015,46586,46900
0,1,1598,2013,213000,34900
0,1,1364,2014,192000,31900
0,1,1598,2011,154000,24900
0,1,1364,2011,51200,20800
0,1,1598,2012,150094,36500
0,1,1598,2010,175000,22999
0,1,1364,2014,215000,31900
0,1,1364,2012,188675,31500
0,1,1598,2010,168000,29900
0,0,1686,2011,254569,19500
0,1,1364,2012,169000,28600
0,1,1362,2012,132000,30900
0,1,1400,2012,191388,28900
0,1,1364,2013,79000,33800
0,1,1364,2011,121000,28900
0,0,1686,2011,190000,19800
0,1,1362,2013,161142,34999
0,1,1598,2013,103638,48900
0,1,1364,2010,207189,27499
0,1,1364,2013,212000,28700
0,2,1598,2010,175000,25900
0,0,1686,2010,199864,22900
0,1,1364,2012,127541,28900
0,0,1686,2013,177000,23900
0,1,1598,2010,75000,27999
0,0,1686,2010,204000,21700
0,1,1362,2012,103000,35900
0,1,1398,2011,214000,21800
0,1,1364,2013,134000,36900
0,1,1364,2012,87000,36900
0,2,1364,2010,230000,22900
0,1,1364,2011,147949,27900
0,0,1686,2010,200000,18900
0,0,1686,2011,200000,16600
0,2,1598,2016,130000,43900
0,1,1364,2013,109145,32500
0,2,1598,2014,64304,42500
0,1,1364,2010,114550,30000
0,1,1364,2015,138558,35000
0,1,1364,2014,69000,37000
0,1,1598,2011,131273,33700
0,1,1364,2011,137000,28999
0,1,1364,2013,192000,27900
0,1,1598,2010,172000,29900
0,2,1364,2011,243566,22200
0,0,1686,2012,151608,28900
0,0,1686,2013,185400,23900
0,0,1956,2011,177000,27600
0,1,1364,2014,149000,37999
0,1,1364,2012,213154,28000
0,1,1364,2011,170000,28499
0,1,1598,2011,208000,25900
0,1,1598,2009,157180,26900
0,1,1598,2011,186000,26900
0,1,1598,2012,135000,26600
0,1,1364,2011,179000,25999
0,1,1364,2011,197000,27900
0,1,1364,2012,209000,27900
0,1,1364,2012,199000,26900
0,1,1364,2010,169000,26900
0,0,1248,2011,245000,16400
0,1,1364,2014,176000,32800
0,1,1364,2011,128000,32900
0,1,1364,2012,112000,28900
0,1,1364,2011,130000,28500
0,1,1598,2012,116000,33000
0,1,1364,2011,202000,27000
0,1,1398,2011,170000,27900
0,1,1364,2010,178000,26900
0,1,1398,2010,185000,25900
0,0,1956,2013,102255,29900
0,0,1598,2014,213000,29900
0,1,1364,2012,181393,32000
0,1,1364,2016,120000,38990
0,0,1956,2014,116685,57000
0,1,1598,2010,148000,25900
0,1,1598,2010,204800,28700
0,1,1598,2011,193000,29900
0,1,1398,2010,150000,26900
0,1,1364,2011,159000,29999
0,1,1598,2010,168427,22900
0,1,1364,2013,110040,31999
0,1,1364,2010,111600,32900
0,2,1598,2012,188925,28900
0,0,1598,2014,169000,29900
0,1,1364,2012,92000,27999
0,1,1364,2013,108000,35999
0,1,1364,2011,123000,28000
0,1,1364,2012,177200,31999
0,1,1400,2010,95000,32500
0,2,1364,2010,209440,24000
0,0,1956,2012,246000,23500
0,1,1364,2013,106000,34900
0,1,1398,2010,167000,24500
0,1,1364,2011,199000,23900
0,1,1598,2010,171100,23500
0,0,1686,2013,190780,26900
0,1,1598,2013,190747,35900
0,1,1364,2013,136253,31900
0,1,1398,2013,129000,27900
0,1,1364,2012,180000,28900
0,1,1364,2010,104000,21900
0,1,1598,2010,168000,22999
0,0,1956,2013,95065,38900
0,1,1598,2013,188000,19900
0,1,1364,2011,214630,27900
0,1,1364,2016,70555,51990
0,1,1364,2012,150000,31900
0,0,1598,2015,137000,33900
0,1,1362,2012,137000,29900
0,1,1362,2012,180000,31900
0,0,1686,2012,157000,27900
0,1,1364,2015,146754,34900
0,0,1686,2010,191000,22900
0,0,1598,2015,160000,33900
0,1,1598,2010,212000,23300
0,0,1956,2014,205000,34900
0,1,1364,2015,135000,38900
0,1,1598,2009,216000,22900
0,1,1364,2010,164000,25900
0,0,1956,2014,192165,32500
0,1,1598,2018,33600,47000
0,1,1364,2012,89575,31800
0,1,1364,2014,175000,34900
0,1,1598,2013,141000,33500
0,1,1598,2011,154000,32900
0,1,1398,2011,183000,27999
0,1,1398,2011,188143,22900
0,0,1956,2015,161276,42900
0,1,1364,2010,124098,25899
0,2,1364,2012,170000,27500
0,1,1598,2010,146000,29900
0,1,1398,2011,160321,21900
0,1,1598,2011,147100,32500
0,1,1364,2014,162372,33900
0,0,1686,2011,249000,16290
0,1,1598,2010,157100,28999
0,0,1598,2015,130000,31600
0,0,1686,2011,212000,24900
0,1,1364,2011,136700,24900
0,1,1362,2012,59500,24900
0,1,1364,2014,163000,33900
0,1,1364,2014,112880,38990
0,2,1364,2018,84108,55900
0,1,1598,2009,152000,25900
0,1,1364,2019,17600,54900
0,1,1598,2011,168532,26490
0,2,1364,2014,239500,29990
0,0,1686,2013,100000,12990
0,0,1956,2011,192900,23700
0,2,1364,2014,189000,24999
0,2,1364,2012,200000,29400
0,1,1398,2010,177257,22900
0,1,1398,2014,195000,31900
0,1,1364,2010,146905,25990
0,0,1686,2010,207000,26900
0,1,1398,2011,160000,24700
0,1,1364,2014,92684,46000
0,2,1364,2017,152900,40900
0,0,1598,2015,116700,30900
0,1,1598,2010,170000,31900
0,0,1598,2014,213000,32600
0,1,1364,2014,140000,39900
0,1,1598,2009,198000,22900
0,1,1598,2010,75000,30900
0,0,1686,2011,190326,24000
0,0,1956,2014,135000,38000
0,0,1686,2010,224000,22499
0,1,1398,2010,159000,27800
0,1,1364,2012,149465,29990
0,1,1598,2010,87598,23900
0,0,1686,2014,176900,29900
0,0,1600,2019,131178,66500
0,0,1956,2014,153668,38000
0,1,1364,2011,149392,29900
0,2,1364,2016,180000,33500
0,1,1598,2014,79000,35900
0,0,1600,2018,126610,53000
0,1,1399,2018,76158,59900
0,1,1364,2011,157000,29900
0,0,1686,2009,220000,17901
0,0,1686,2011,204000,23900
0,1,1364,2016,95519,45000
0,1,1364,2012,119899,34500
0,2,1364,2017,59877,55000
0,1,1600,2011,205000,25900
0,0,1956,2015,172700,36900
0,0,1956,2011,208000,31500
0,1,1364,2010,119000,32700
0,1,1364,2015,88000,37999
0,1,1364,2011,153269,29500
0,1,1364,2011,176000,28800
0,0,1598,2016,87000,38000
0,1,1364,2011,159200,28900
0,1,1398,2014,100000,27000
0,1,1364,2011,114000,26900
0,1,1364,2012,175772,26900
0,0,1686,2011,213098,25900
0,1,1364,2011,118553,31900
0,1,1598,2012,107000,36408
0,0,1598,2016,70000,41500
0,1,1398,2011,180000,24000
0,0,1686,2011,175500,21000
0,2,1364,2011,214000,25900
0,1,1364,2010,153000,29900
0,1,1598,2018,31000,45900
0,1,1598,2010,157000,23900
0,2,1364,2017,85500,43900
0,0,1956,2013,203204,30000
0,1,1364,2012,131000,28600
0,1,1398,2011,172600,23900
0,1,1598,2009,225400,22400
0,1,1598,2010,140200,26900
0,1,1598,2010,138800,28900
0,0,1686,2010,143953,23999
0,1,1364,2014,120000,38900
0,1,1364,2012,122399,32900
0,1,1364,2011,170000,34900
0,1,1364,2010,150000,29990
0,0,1686,2014,214000,26900
0,1,1398,2012,130500,30500
0,0,1956,2014,181365,33600
0,0,1686,2010,173000,22500
0,1,1364,2011,179000,25900
0,0,1598,2015,120000,36400
0,1,1364,2017,92200,49900
0,1,1364,2014,150000,33900
0,0,1686,2013,223600,33500
0,1,1598,2009,223000,20900
0,1,1598,2015,82904,36900
0,0,1956,2011,219777,22800
0,1,1364,2012,189000,27900
0,1,1598,2009,199087,24900
0,1,1598,2010,173000,27900
0,0,1686,2012,210850,25999
0,1,1364,2011,204700,23900
0,0,1686,2011,235000,22500
0,1,1598,2009,173480,27800
0,1,1364,2013,160779,30900
0,0,1686,2012,134000,24800
0,1,1398,2011,142000,26300
0,1,1398,2016,140000,34900
0,1,1398,2012,109000,30900
0,0,1686,2011,242000,18900
0,1,1598,2010,154000,25900
0,0,2000,2013,221000,29950
0,1,1398,2010,184950,27300
0,0,1686,2012,133570,26900
0,0,1956,2010,190000,22900
0,1,1598,2012,129000,34900
0,1,1399,2018,144820,47200
0,1,1400,2009,188000,13990
0,1,1364,2011,175379,24500
0,0,1686,2011,249000,20900
0,1,1598,2012,114000,28900
0,1,1598,2018,27282,50000
0,1,1598,2015,85283,39990
0,0,1598,2014,99456,33600
0,1,1364,2013,231031,30800
0,1,1364,2012,160000,29999
0,1,1364,2011,170000,25000
0,0,1686,2013,242000,23900
0,1,1398,2011,151000,25900
0,1,1364,2013,147000,31900
0,2,1598,2014,176900,33900
0,1,1364,2013,152000,35500
0,0,1598,2014,150000,29900
0,0,1686,2012,247000,19900
0,0,1686,2010,235000,23000
0,1,1398,2011,108800,23900
0,1,1598,2017,72905,44900
0,1,1364,2015,96790,42000
0,1,1598,2014,103000,39900
0,0,1686,2012,214000,23900
0,1,1398,2011,201000,24800
0,1,1598,2016,73600,41500
0,0,1956,2013,137500,34900
0,1,1598,2011,164852,25300
0,2,1364,2014,103000,32900
0,2,1364,2013,185743,26900
0,0,1700,2011,186400,24300
0,1,1598,2017,48000,44900
0,1,1398,2012,156432,28000
0,1,1598,2012,116000,31900
0,1,1364,2013,95000,33900
0,1,1364,2011,166000,26900
0,1,1364,2014,102000,43500
0,1,1598,2011,240000,21800
0,1,1364,2012,125100,29900
0,1,1364,2010,169205,26500
0,1,1998,2013,80000,68900
0,0,1598,2015,187000,32500
0,1,1398,2011,175000,24900
0,1,1364,2014,129000,37900
0,2,1598,2014,150000,27900
0,1,1598,2011,164731,26999
0,1,1364,2012,159000,32900
0,0,1598,2015,210000,26900
0,1,1598,2010,197000,25900
0,1,1364,2012,93232,32000
0,2,1598,2010,181000,27000
0,1,1398,2010,123400,22900
0,1,1364,2015,108000,41900
0,1,1598,2015,119000,33999
0,1,1364,2012,150856,29800
0,2,1364,2010,223594,26900
0,0,1686,2015,228235,26900
0,1,1364,2012,70000,34500
0,1,1364,2010,104000,23900
0,1,1398,2010,114000,22500
0,1,1364,2018,102200,51900
0,1,1364,2015,118000,42900
0,0,1956,2012,218000,26699
0,0,1248,2011,227907,18900
0,1,1364,2010,152000,27500
0,1,1364,2011,239604,29520
0,0,1686,2012,250469,26900
0,1,1364,2011,197448,24500
0,1,1364,2013,183000,29990
0,1,1364,2010,175000,26800
0,0,1686,2012,151500,33900
0,1,1364,2011,172861,29900
0,0,1686,2012,236000,24600
0,1,1364,2010,224000,30900
0,1,1364,2013,106000,37900
0,1,1364,2011,159366,25900
0,0,1956,2012,184000,24500
0,0,1600,2019,173290,47000
0,0,1248,2012,191000,17900
0,1,1400,2010,169000,23700
0,0,1686,2014,149298,33900
0,1,1364,2012,139814,39900
0,1,1364,2011,152258,33900
0,0,1956,2013,165000,26800
0,1,1364,2011,152765,24990
0,1,1598,2010,126968,25900
0,1,1364,2012,150000,26600
0,1,1364,2014,95000,36900
0,1,1364,2011,164000,26900
0,1,1364,2012,210639,29900
0,1,1598,2011,113000,33900
0,1,1364,2011,154000,28500
0,1,1598,2010,122931,29500
0,2,1398,2010,143720,26200
0,1,1364,2009,198000,15500
0,1,1364,2014,96000,35900
0,1,1598,2017,63312,46000
0,1,1364,2012,112295,33000
0,1,1598,2012,124000,31000
0,1,1364,2012,166180,26000
0,1,1598,2011,189500,26900
0,0,1956,2010,192350,26700
0,0,1956,2012,173000,26900
0,2,1364,2017,66758,48000
0,1,1364,2015,246457,26937
0,1,1364,2015,139485,36900
0,1,1598,2010,121139,26800
0,0,1686,2011,167741,24000
0,1,1598,2012,74000,32500
0,0,1956,2011,215000,19500
0,0,1686,2010,246000,20500
0,0,1956,2012,250000,23900
0,0,1248,2010,207000,19001
0,0,1598,2015,146150,31200
0,0,1686,2010,224000,21300
0,1,1364,2012,187474,27500
0,0,1686,2014,235000,21900
0,0,1598,2015,186600,27900
0,1,1398,2014,112011,31000
0,1,1364,2011,175000,33000
0,0,1686,2011,186000,24000
0,1,1598,2014,166592,32000
0,1,1398,2010,151543,23500
0,1,1364,2013,140000,34900
0,1,1364,2012,176000,31500
0,0,1956,2012,198000,31900
0,1,1598,2011,106000,25900
0,1,1598,2011,106000,25900
0,1,1364,2012,140213,26500
0,0,1686,2010,247319,17700
0,1,1598,2014,44000,39000
0,1,1598,2010,112000,25950
0,0,1248,2010,199980,21500
0,0,1956,2011,212000,27900
0,0,1598,2016,142677,35000
0,0,1686,2013,186200,29900
0,0,1598,2015,156254,28500
0,1,1364,2015,137373,36000
0,0,1686,2012,235700,18900
0,1,1364,2011,130000,26500
0,1,1598,2010,110949,26500
0,1,1598,2014,50756,37000
0,1,1364,2011,153000,31900
0,0,1956,2013,166000,35500
0,0,1956,2013,186000,30900
0,1,1364,2011,153542,25900
0,1,1598,2013,98105,30000
0,2,1364,2010,243000,22900
0,1,1998,2013,155000,57900
0,0,1686,2011,240000,19900
0,1,1364,2012,126311,33000
0,1,1364,2014,113000,36900
0,0,1956,2011,226644,25990
0,2,1364,2014,124329,38000
0,1,1364,2012,171234,33990
0,1,1364,2011,166000,31900
0,1,1364,2010,140000,24900
0,0,1686,2013,160000,19900
0,1,1364,2014,137110,39000
0,1,1364,2012,138000,26700
0,0,1686,2012,202700,23800
0,0,1686,2011,210346,20900
0,0,1248,2011,240200,17999
0,1,1364,2012,168633,28989
0,0,1686,2011,121822,30000
0,1,1362,2012,161233,34900
0,1,1364,2015,170000,31500
0,0,1598,2015,156254,31500
0,1,1398,2010,106800,25900
0,0,1686,2010,201275,20500
0,1,1598,2010,78765,30000
0,1,1398,2011,189000,19900
0,1,1364,2013,180000,29990
0,0,1956,2014,244000,31999
0,0,1686,2013,245600,26800
0,1,1364,2013,143500,31600
0,1,1362,2012,25608,46899
0,1,1598,2011,137000,33500
0,1,1364,2011,154300,27900
0,1,1400,2018,47688,47900
0,0,1686,2013,243600,23900
0,1,1364,2013,119077,34000
0,1,1362,2012,165056,30900
0,1,1364,2011,141300,24700
0,1,1364,2011,182000,26900
0,2,1364,2016,77917,50000
0,1,1364,2013,85133,33200
0,1,1364,2015,100000,35000
0,1,1598,2012,165000,25900
0,0,1248,2012,200000,16900
0,1,1598,2010,195000,27900
0,1,1364,2015,149837,38900
0,0,1598,2015,144564,29700
0,1,1598,2010,162000,20900
0,0,1686,2011,121822,30000
0,1,1364,2014,70600,49000
0,1,1364,2011,152000,30555
0,1,1364,2010,102003,27700
0,1,1598,2011,136000,25500
0,0,1956,2012,229000,28999
0,1,1598,2015,86964,39999
0,0,1686,2010,154000,20900
